06/29/2022 5:00:00 PM,Brooklyn,Fort Greene Park,American Kestrel,Native,Injured,Raptors,0
06/30/2022 11:00:00 AM,Manhattan,Riverside Park,Red-tailed Hawk,Native,Injured,Raptors,1
07/01/2022 4:45:00 PM,Brooklyn,Betsy Head Park,Laughing Gull,Native,Injured,Birds,0
07/02/2022 7:50:00 AM,Queens,Captain Tilly Park,Canada Goose,Native,Unhealthy,Birds,3
07/02/2022 5:15:00 PM,Bronx,Pelham Bay Park,Ring-Billed Gull,Native,Injured,Birds,1
07/04/2022 1:30:00 PM,Manhattan,Tompkins Square Park,Red-tailed Hawk,Native,DOA,Raptors,1
07/04/2022 4:30:00 PM,Queens,Rockaway Beach and Boardwalk,Double-crested Cormorant,Native,Injured,Birds,1
07/05/2022 2:20:00 PM,Bronx,Van Cortlandt Park,Chicken,Domestic,Healthy,"Birds, Domestic",1
07/05/2022 3:00:00 PM,Brooklyn,Fort Greene Park,American Robin,Native,Injured,Birds,1
07/05/2022 6:00:00 PM,Brooklyn,Rappaport Playground,American Crow,Native,Injured,Birds,0
07/06/2022 8:30:00 AM,Brooklyn,McCarren Park,Red-tailed Hawk,Native,Injured,Raptors,0
07/06/2022 8:30:00 AM,Brooklyn,McCarren Park,Owl (Unknown),Native,Injured,Raptors,0
07/06/2022 9:00:00 AM,Manhattan,Central Park,Double-Crested Cormorant,Native,Healthy,Birds,1
07/06/2022 10:00:00 AM,Manhattan,Central Park,Double-Crested Cormorant,Native,Unhealthy,Birds,1
07/06/2022 10:34:00 AM,Manhattan,Mary O'Connor Playground,Rock Dove,Native,Injured,Birds,1
07/06/2022 11:15:00 AM,Staten Island,Lemon Creek Park,Double-Crested Cormorant,Native,Injured,Birds,1
07/06/2022 1:20:00 PM,Staten Island,Blue Heron Park,Chimney Swift,Native,Healthy,Birds,2
07/06/2022 3:00:00 PM,Brooklyn,Grand Army Plaza,Mallard Duck,Native,N/A,Birds,0
07/06/2022 4:15:00 PM,Brooklyn,Russell Pedersen Playground,Mourning Dove,Native,Injured,Birds,1
07/07/2022 10:00:00 AM,Manhattan,Central Park,American Robin,Native,Healthy,Birds,1
07/07/2022 10:52:00 AM,Staten Island,Wolfe's Pond Park,Parakeet (Unknown),Domestic,Healthy,"Domestic, Birds",1
07/07/2022 10:55:00 AM,Queens,Captain Tilly Park,Mallard Duck,Native,Injured,Birds,1
07/07/2022 3:00:00 PM,Staten Island,Wolfe's Pond Park,Killdeer,Native,Healthy,Birds,1
07/08/2022 8:45:00 AM,Bronx,Bronx Park,Red-tailed Hawk,Native,Unhealthy,Raptors,1
07/08/2022 2:35:00 PM,Bronx,Van Cortlandt Park,Chicken,Domestic,Healthy,"Birds, Domestic",1
07/08/2022 7:30:00 PM,Brooklyn,Prospect Park,American Robin,Native,Healthy,Birds,1
07/09/2022 12:00:00 PM,Manhattan,Central Park,Rock Dove,Native,DOA,Birds,1
07/09/2022 12:30:00 PM,Manhattan,Morningside Park,Canada Goose,Native,Unhealthy,Birds,5
07/09/2022 5:13:00 PM,Queens,Catharine Turner Richardson Park,Red-tailed Hawk,Native,Injured,Raptors,0
07/10/2022 10:00:00 AM,Brooklyn,Prospect Park,Mute Swan,Invasive,Injured,Birds,1
07/10/2022 12:00:00 PM,Brooklyn,J.J. Byrne Playground,House Sparrow,Native,DOA,Birds,1
07/10/2022 12:30:00 PM,Queens,Rockaway Beach and Boardwalk,Black-crowned Night Heron,Native,Injured,Birds,1
07/12/2022 10:00:00 AM,Brooklyn,Prospect Park,Mute Swan,Invasive,Unhealthy,Birds,1
07/13/2022 10:00:00 AM,Brooklyn,McCarren Park,Red-tailed Hawk,Native,Healthy,Raptors,1
07/13/2022 3:15:00 PM,Queens,Forest Park,European Starling,Native,Healthy,Birds,1
07/14/2022 9:10:00 AM,Manhattan,Central Park,Budgerigar,Domestic,Healthy,"Domestic, Birds",0
07/14/2022 9:20:00 AM,Manhattan,Central Park,Great Egret,Native,Injured,Birds,0
07/14/2022 9:30:00 AM,Manhattan,Central Park,Great Egret,Native,Injured,Birds,1
07/14/2022 9:45:00 AM,Bronx,Van Cortlandt Park,Wood Duck,Native,Healthy,Birds,2
07/14/2022 2:00:00 PM,Queens,Flushing Meadows Corona Park,Northern Mockingbird,Native,Healthy,Birds,1
07/15/2022 12:00:00 PM,Manhattan,Hudson Park,Double-Crested Cormorant,Native,Injured,Birds,1
07/15/2022 6:49:00 PM,Queens,Brookville Park,Great Egret,Native,Injured,Birds,0
07/16/2022 12:00:00 PM,Brooklyn,Prospect Park,American Robin,Native,Healthy,Birds,1
07/17/2022 9:30:00 AM,Manhattan,Central Park,Canada Goose,Native,Healthy,Birds,1
07/17/2022 12:10:00 PM,Brooklyn,Benson Playground,Great Horned Owl,Native,DOA,Raptors,1
07/17/2022 12:30:00 PM,Brooklyn,John J Carty Park,Double-crested Cormorant,Native,Unhealthy,Birds,1
07/17/2022 4:30:00 PM,Queens,Rockaway Beach and Boardwalk,Cory's Shearwater,Native,Unhealthy,Birds,1
07/17/2022 9:30:00 PM,Queens,Alley Pond Park,Mute Swan,Invasive,Injured,Birds,0
07/20/2022 9:00:00 AM,Manhattan,Central Park,Mallard Duck,Native,Injured,Birds,0
07/20/2022 10:00:00 AM,Brooklyn,Marine Park,Budgerigar,Domestic,Healthy,"Domestic, Birds",1
07/21/2022 7:30:00 AM,Staten Island,Wolfe's Pond Park,Mute Swan,Invasive,Injured,Birds,1
07/21/2022 11:30:00 AM,Brooklyn,Spring Creek Park,Mallard Duck,Native,Healthy,Birds,1
07/22/2022 3:30:00 AM,Queens,Rockaway Beach and Boardwalk,Duck (Unknown),Native,,Birds,0
07/22/2022 9:30:00 AM,Staten Island,Seguine Mansion,Indian Peafowl,Exotic,Injured,Birds,0
07/23/2022 10:30:00 AM,Bronx,Pelham Bay Park,Rock Dove,Native,Healthy,Birds,1
07/24/2022 10:20:00 AM,Queens,Bayswater Park,Mute Swan,Invasive,Injured,Birds,0
07/25/2022 3:20:00 PM,Staten Island,Faber Pool and Park,House Sparrow,Native,Healthy,Birds,1
07/25/2022 3:50:00 PM,Manhattan,Central Park,Red-tailed Hawk,Native,Injured,Raptors,1
07/26/2022 12:00:00 PM,Brooklyn,Prospect Park,Mourning Dove,Native,Injured,Birds,1
07/27/2022 12:40:00 PM,Manhattan,Central Park,Red-tailed Hawk,Native,Healthy,Raptors,1
07/27/2022 2:15:00 PM,Brooklyn,Marine Park,House sparrow,Native,Injured,Birds,1
07/28/2022 9:00:00 AM,Staten Island,Wolfe's Pond Park,Mute Swan,Invasive,Healthy,Birds,1
07/28/2022 9:30:00 AM,Bronx,Crotona Park,House Sparrow,Native,Healthy,Birds,1
07/28/2022 6:30:00 PM,Staten Island,Midland Beach,Double-crested Cormorant,Native,Unhealthy,Birds,2
07/29/2022 3:00:00 PM,Manhattan,Fort Washington Park,Canada Goose,Native,Healthy,Birds,1
07/29/2022 3:30:00 PM,Brooklyn,Prospect Park,Mourning Dove,Native,Injured,Birds,0
07/29/2022 4:50:00 PM,Brooklyn,Prospect Park,Mute Swan,Invasive,Injured,Birds,1
07/30/2022 9:30:00 AM,Manhattan,Hudson River Park,Herring Gull,Native,Healthy,Birds,3
07/31/2022 9:45:00 AM,Queens,Rockaway Beach and Boardwalk,Double-crested Cormorant,Native,Injured,Birds,1
08/01/2022 1:50:00 PM,Manhattan,Hudson River Park,Herring Gull,Native,Healthy,Birds,4
08/02/2022 12:30:00 PM,Brooklyn,Marine Park,Mocking Bird,Native,Healthy,Birds,1
08/02/2022 3:25:00 PM,Bronx,Haffen Park,Mourning Dove,Native,Healthy,Birds,1
08/03/2022 8:30:00 AM,Queens,Beach 30th Street Playground,Herring Gull,Native,Injured,Birds,0
08/05/2022 11:40:00 AM,Queens,Flushing Meadows Corona Park,American Crow,Native,DOA,Birds,1
08/08/2022 11:00:00 AM,Bronx,Crotona Park,Rock Dove,Native,Healthy,Birds,3
08/08/2022 11:00:00 AM,Brooklyn,Coney Island Beach &amp; Boardwalk,Domestic Dove,Domestic,Healthy,"Birds, Domestic",1
08/08/2022 2:00:00 PM,Staten Island,Ocean Breeze Park,American Crow,Native,Unhealthy,Birds,1
08/08/2022 3:30:00 PM,Staten Island,Schmul Park,Canada Goose,Native,Injured,Birds,1
08/09/2022 8:30:00 AM,Brooklyn,Marine Park,Osprey,Native,Healthy,Raptors,1
08/09/2022 9:00:00 AM,Queens,Cunningham Park,European Starling,Native,Injured,Birds,1
08/09/2022 11:00:00 AM,Queens,Alley Pond Park,Mute Swan,Invasive,Unhealthy,Birds,1
08/10/2022 9:00:00 AM,Brooklyn,Brooklyn Bridge Park,Gull (Unknown),Native,Injured,Birds,0
08/10/2022 3:30:00 PM,Brooklyn,Fort Greene Park,Rock Dove,Native,Unhealthy,Birds,1
08/10/2022 8:00:00 PM,Brooklyn,Cadman Plaza Park,Virginia Rail,Native,N/A,Birds,0
08/10/2022 11:30:00 PM,Manhattan,Central Park,Mallard Duck,Native,Injured,Birds,0
08/11/2022 8:45:00 AM,Bronx,Van Cortlandt Park,Wood Duck,Native,Healthy,Birds,1
08/11/2022 8:15:00 PM,Staten Island,Lemon Creek Park,Indian Peafowl,Exotic,Injured,Birds,1
08/12/2022 9:30:00 AM,Staten Island,Ocean Breeze Track & Field Athletic Complex,Rock Dove,Native,Unhealthy,Birds,1
08/12/2022 12:00:00 PM,Brooklyn,Prospect Park,Mute Swan,Invasive,Injured,Birds,1
08/13/2022 8:30:00 AM,Brooklyn,Classon Playground,Chicken,N/A,Healthy,"Birds, Domestic",1
08/13/2022 11:00:00 AM,Queens,Beach 59th St Playground,Sanderling,Native,Injured,Birds,1
08/13/2022 11:00:00 PM,Manhattan,Inwood Hill Park,Red-tailed Hawk,Native,Healthy,Raptors,1
08/14/2022 3:00:00 PM,Queens,Forest Park,European Starling,Native,Healthy,Birds,1
08/15/2022 9:35:00 AM,Queens,Alley Pond Park,Mute Swan,Invasive,Healthy,Birds,1
08/15/2022 12:00:00 PM,Manhattan,Central Park,Canada Goose,Native,Healthy,Birds,1
08/15/2022 1:30:00 PM,Staten Island,South Beach Wetlands,Double-crested Cormorant,Native,Injured,Birds,1
08/15/2022 2:00:00 PM,Bronx,Van Cortlandt Park,Cooper's Hawk,Native,Injured,Raptors,1
08/15/2022 2:15:00 PM,Staten Island,Oakwood Beach,Canada Goose,Native,Injured,Birds,1
08/15/2022 4:55:00 PM,Manhattan,East River Esplanade,Herring Gull,Native,Injured,Birds,1
08/16/2022 3:30:00 PM,Staten Island,Blue Heron Park,Chimney Swift,Native,Healthy,Birds,2
08/17/2022 9:30:00 AM,Brooklyn,Prospect Park,Canada Goose,Native,Unhealthy,Birds,2
08/17/2022 1:00:00 PM,Bronx,Van Cortlandt Park,Canada Goose,Native,Unhealthy,Birds,1
08/17/2022 5:35:00 PM,Bronx,Pelham Bay Park,Great Black-backed gull,Native,Unhealthy,Birds,1
08/18/2022 9:00:00 AM,Manhattan,Riverside Park,Canada Goose,Native,Healthy,Birds,2
08/18/2022 10:00:00 AM,Staten Island,Franklin D. Roosevelt Boardwalk and Beach,Great Black-backed Gull,Native,Injured,Birds,1
08/18/2022 5:20:00 PM,Staten Island,Clove Lakes Park,Canada Goose,Native,Healthy,Birds,1
08/19/2022 11:45:00 AM,Brooklyn,Highland Park,Mourning Dove,Native,DOA,Birds,1
08/20/2022 7:00:00 PM,Manhattan,Central Park,Double-Crested Cormorant,Native,N/A,Birds,0
08/21/2022 11:30:00 AM,Staten Island,Ocean Breeze Park,Canada Goose,Native,Healthy,Birds,1
08/21/2022 12:50:00 PM,Brooklyn,Betsy Head Pool,Laughing Gull,Native,Injured,Birds,1
08/21/2022 3:30:00 PM,Queens,Astoria Park,Canada Goose,Native,Injured,Birds,1
08/22/2022 8:50:00 AM,Brooklyn,Brooklyn Bridge Park,Double-Crested Cormorant,Native,Unhealthy,Birds,1
08/22/2022 4:15:00 PM,Manhattan,Central Park,Double-Crested Cormorant,Native,Unhealthy,Birds,1
08/23/2022 9:00:00 AM,Brooklyn,Betsy Head Park,Herring Gull,Native,Injured,Birds,1
08/23/2022 3:15:00 PM,Brooklyn,Prospect Park,Rock Dove,Native,Injured,Birds,1
08/24/2022 9:10:00 AM,Bronx,Colucci Playground,Canada Goose,Native,Injured,Birds,1
08/24/2022 10:00:00 AM,Manhattan,Central Park,Mallard Duck,Native,Injured,Birds,1
08/24/2022 10:00:00 AM,Manhattan,Central Park,Mallard Duck,Native,Unhealthy,Birds,0
08/24/2022 5:45:00 PM,Manhattan,Randall's Island Park,Canada Goose,Native,Injured,Birds,1
08/25/2022 12:15:00 PM,Bronx,Van Cortlandt Park,Bird (Unknown),N/A,Injured,Birds,0
08/25/2022 5:30:00 PM,Manhattan,Sherman Creek,Canada Goose,Native,Unhealthy,Birds,0
08/26/2022 10:30:00 AM,Queens,Russell Sage Playground,Great Egret,Native,Healthy,Birds,1
08/26/2022 3:50:00 PM,Queens,Alley Pond Park,Great Egret,Native,Healthy,Birds,1
08/27/2022 9:15:00 AM,Manhattan,Sunshine Playground,American Kestrel,Native,Healthy,Raptors,1
08/27/2022 11:00:00 AM,Brooklyn,Fort Greene Park,Rock Dove,Native,Injured,Birds,1
08/28/2022 11:20:00 AM,Manhattan,Central Park,Mallard Duck,Native,Injured,Birds,0
08/28/2022 1:00:00 PM,Manhattan,Hudson Park,Herring Gull,Native,Healthy,Birds,2
08/28/2022 4:30:00 PM,Manhattan,Central Park,Yellow Warbler,Native,Healthy,Birds,1
08/28/2022 4:30:00 PM,Manhattan,Central Park,Yellow Warbler,Native,Unhealthy,Birds,1
08/28/2022 4:30:00 PM,Manhattan,Central Park,Yellow Warbler,Native,DOA,Birds,1
08/28/2022 4:45:00 PM,Staten Island,Seaside Wildlife Nature Park,Rock Dove,Native,Unhealthy,Birds,1
08/29/2022 12:30:00 AM,Manhattan,Central Park,Canada Goose,Native,Unhealthy,Birds,4
08/29/2022 8:30:00 AM,Manhattan,Central Park,Canada Goose,Native,Injured,Birds,1
08/29/2022 10:20:00 AM,Staten Island,Great Kills Park,Double-Crested Cormorant,Native,Injured,Birds,1
08/29/2022 11:00:00 AM,Manhattan,Central Park,Mallard Duck,Native,Injured,Birds,0
08/29/2022 4:45:00 PM,Staten Island,Seaside Wildlife Nature Park,Canada Goose,Native,Injured,Birds,1
08/30/2022 9:00:00 AM,Manhattan,Randall's Island Park,Canada Goose,Native,Unhealthy,Birds,1
08/30/2022 11:00:00 AM,Bronx,Van Cortlandt Park,Mallard Duck,Native,Injured,Birds,1
08/30/2022 2:30:00 PM,Brooklyn,Brooklyn Bridge Park,Canada Goose,Native,Healthy,Birds,1
08/30/2022 6:10:00 PM,Staten Island,Franklin D. Roosevelt Boardwalk and Beach,Herring Gull,Native,Injured,Birds,1
08/31/2022 11:00:00 AM,Brooklyn,Brooklyn Bridge Park,Mourning Dove,Native,Unhealthy,Birds,1
08/31/2022 11:00:00 AM,Staten Island,Ocean Breeze Park,Canada Goose,Native,Unhealthy,Birds,1
08/31/2022 12:30:00 PM,Staten Island,Conference House Park,Herring Gull,Native,Injured,Birds,1
08/31/2022 4:15:00 PM,Manhattan,Inwood Hill Park,Canada Goose,Native,Injured,Birds,0
09/01/2022 9:10:00 AM,Queens,Little Bay Park,Canada Goose,Native,Injured,Birds,0
09/01/2022 12:30:00 PM,Manhattan,Marcus Garvey Park,Canada Goose,Native,Unhealthy,Birds,1
09/02/2022 2:45:00 PM,Brooklyn,Brooklyn Bridge Park,Mourning Dove,Native,Healthy,Birds,1
09/02/2022 5:00:00 PM,Brooklyn,Marine Park,Gull (Unknown),Native,Healthy,Birds,4
09/03/2022 9:40:00 AM,Bronx,Pelham Bay Park,Ring-Billed Gull,Native,Injured,Birds,1
09/03/2022 1:00:00 PM,Brooklyn,Brooklyn Bridge Park,Gull (Unknown),Native,Injured,Birds,1
09/03/2022 2:00:00 PM,Staten Island,Willowbrook Park,Canada Goose,Native,Unhealthy,Birds,1
09/03/2022 2:30:00 PM,Staten Island,Franklin D. Roosevelt Boardwalk and Beach,Great Black-backed Gull,Native,Unhealthy,Birds,1
09/04/2022 3:30:00 PM,Brooklyn,Fresh Creek Nature Preserve,Rock Dove,Native,Injured,Birds,1
09/05/2022 8:30:00 AM,Staten Island,Wolfe's Pond Park,Mute Swan,Invasive,Healthy,Birds,1
09/05/2022 11:45:00 AM,Queens,Dunningham Triangle,Rock Dove,Native,Unhealthy,Birds,1
09/05/2022 2:00:00 PM,Brooklyn,Prospect Park,Canada Goose,Native,Injured,Birds,1
09/05/2022 6:30:00 PM,Staten Island,Franklin D. Roosevelt Boardwalk and Beach,Tern (Unknown),Native,Unhealthy,Birds,1
09/06/2022 11:45:00 AM,Staten Island,Conference House Park,Herring Gull,Native,Injured,Birds,1
09/06/2022 1:45:00 PM,Queens,Captain Tilly Park,Canada Goose,Native,Unhealthy,Birds,1
09/06/2022 2:30:00 PM,Brooklyn,Brooklyn Bridge Park,Gull (Unknown),Native,Injured,Birds,1
09/07/2022 10:00:00 AM,Manhattan,Randall's Island Park,Canada Goose,Native,Healthy,Birds,1
09/07/2022 10:00:00 AM,Manhattan,Randall's Island Park,Herring Gull,Native,Healthy,Birds,2
09/07/2022 1:00:00 PM,Manhattan,Sherman Creek,Canada Goose,Native,Healthy,Birds,1
09/07/2022 4:00:00 PM,Bronx,Pelham Bay Park,Red-tailed Hawk,Native,Injured,Birds,1
09/08/2022 11:30:00 AM,Brooklyn,Prospect Park,Canada Goose,Native,Healthy,Birds,1
09/08/2022 11:30:00 AM,Brooklyn,Marine Park,Herring Gull,Native,Healthy,Birds,1
09/09/2022 9:00:00 AM,Brooklyn,Brooklyn Bridge Park,Canada Goose,Native,Injured,Birds,1
09/09/2022 9:00:00 AM,Brooklyn,Brooklyn Bridge Park,Yellow Warbler,Native,Injured,Birds,1
09/09/2022 9:00:00 AM,Brooklyn,Brooklyn Bridge Park,Thrush (Unknown),Native,Injured,Birds,1
09/09/2022 11:49:00 AM,Queens,B116 street Boardwalk,Herring Gull,Native,Injured,Birds,1
09/10/2022 10:15:00 AM,Brooklyn,Prospect Park,Mute Swan,Invasive,Unhealthy,Birds,1
09/11/2022 10:00:00 AM,Manhattan,Central Park,Canada Goose,Native,Healthy,Birds,1
09/11/2022 12:07:00 PM,Queens,Rockaway Beach and Boardwalk,Herring Gull,Native,Injured,Birds,1
09/12/2022 9:45:00 AM,Brooklyn,Canarsie Park,Yellow-crowned Night Heron,Native,Injured,Birds,1
09/12/2022 9:00:00 PM,Brooklyn,Prospect Park,Great Blue Heron,Native,Injured,Birds,0
09/13/2022 10:45:00 AM,Brooklyn,Coney Island Beach &amp; Boardwalk,Domestic Dove,Domestic,Healthy,"Domestic, Birds",1
09/13/2022 12:00:00 PM,Brooklyn,Prospect Park,Canada Goose,Native,Unhealthy,Birds,1
09/14/2022 12:00:00 PM,Queens,Beach Channel Playground,Yellow-crowned night heron,Native,Healthy,Birds,1
09/14/2022 5:36:00 PM,Queens,Forest Park,Chicken,Domestic,Injured,"Domestic, Birds",1
09/16/2022 1:15:00 PM,Queens,Kissena Park,Rock Dove,Native,Unhealthy,Birds,1
09/16/2022 1:40:00 PM,Queens,Rockaway Beach and Boardwalk,Herring Gull,Native,Injured,Birds,1
09/16/2022 2:10:00 PM,Staten Island,Wolfe's Pond Park,Mallard Duck,Native,Injured,Birds,1
09/16/2022 4:45:00 PM,Manhattan,Tompkins Square Park,Sharp-shinned Hawk,Native,Injured,Raptors,1
09/16/2022 6:00:00 PM,Brooklyn,Marine Park,Herring Gull,Native,Healthy,Birds,1
09/20/2022 10:00:00 AM,Manhattan,East River Esplanade,Mourning Dove,Native,Injured,Birds,1
09/20/2022 10:15:00 AM,Manhattan,Central Park,Mallard Duck,Native,Injured,Birds,1
09/21/2022 11:00:00 AM,Staten Island,Blue Heron Park,Mourning Dove,Native,Unhealthy,Birds,1
09/24/2022 12:00:00 AM,Staten Island,Franklin D. Roosevelt Boardwalk and Beach,Rock Dove,Native,DOA,Birds,1
09/24/2022 12:00:00 AM,Staten Island,Franklin D. Roosevelt Boardwalk and Beach,Herring Gull,Native,Injured,Birds,1
09/24/2022 11:30:00 AM,Manhattan,Washington Square Park,Nighthawk,Native,Injured,Birds,1
09/25/2022 12:15:00 PM,Brooklyn,Prospect Park,Great Blue Heron,Native,Injured,Birds,0
09/25/2022 3:30:00 PM,Brooklyn,Prospect Park,Canada Goose,Native,Healthy,Birds,1
09/25/2022 3:30:00 PM,Brooklyn,Prospect Park,Red-tailed Hawk,Native,Injured,Raptors,0
09/26/2022 2:30:00 PM,Brooklyn,Prospect Park,Bird (Unknown),N/A,N/A,Birds,0
09/26/2022 3:00:00 PM,Manhattan,Central Park,Canada Goose,Native,Unhealthy,Birds,5
09/27/2022 11:25:00 AM,Manhattan,J. Hood Wright Park,Budgerigar,Domestic,Healthy,"Birds, Domestic",1
09/28/2022 10:15:00 AM,Queens,Fort Totten Park,Northern Parula,Native,Healthy,Birds,1
09/28/2022 4:15:00 PM,Queens,Captain Tilly Park,Canada Goose,Native,DOA,Birds,2
09/28/2022 4:22:00 PM,Queens,Captain Tilly Park,Canada Goose,Native,Unhealthy,Birds,1
09/29/2022 8:25:00 AM,Manhattan,J. Hood Wright Park,Common Yellowthroat,Native,Healthy,Birds,1
09/29/2022 1:00:00 PM,Bronx,Van Cortlandt Park,Red-eyed Vireo,Native,Injured,Birds,1
09/29/2022 2:45:00 PM,Brooklyn,Fort Greene Park,Northern Parula,Native,Injured,Birds,1
09/30/2022 3:10:00 PM,Staten Island,Willowbrook Park,Canada Goose,Native,Unhealthy,Birds,1
10/03/2022 1:30:00 PM,Bronx,NY Botanical Garden,Yellow-Bellied Sapsucker,Native,Injured,Birds,1
10/04/2022 2:25:00 PM,Bronx,Bronx Park,Gray Catbird,Native,Injured,Birds,1
10/06/2022 10:20:00 AM,Staten Island,Clove Lakes Park,Canada Goose,Native,Injured,Birds,1
10/06/2022 11:00:00 AM,Brooklyn,Msgr. McGolrick Park,Rock Dove,Native,Injured,Birds,1
10/06/2022 3:30:00 PM,Queens,Fort Totten Park,Eastern Towhee,Native,Healthy,Birds,1
10/08/2022 11:40:00 AM,Queens,Fort Totten Park,Black-throated Blue Warbler,Native,Healthy,Birds,1
10/09/2022 1:15:00 PM,Bronx,Van Cortlandt Park,Mourning Dove,Native,Unhealthy,Birds,1
10/10/2022 11:50:00 AM,Staten Island,Blue Heron Park,Diamond Dove,Exotic,Healthy,Birds,2
10/11/2022 8:00:00 AM,Brooklyn,Prospect Park,Domestic Duck,Domestic,Healthy,"Birds, Domestic",3
10/12/2022 1:00:00 PM,Queens,Spring Creek Park Addition,American Bittern,Native,Healthy,Birds,1
10/12/2022 1:45:00 PM,Bronx,Pelham Bay Park,Mute Swan,Invasive,N/A,Birds,0
10/12/2022 2:00:00 PM,Brooklyn,Marine Park,Chukar,Exotic,Healthy,Birds,1
10/12/2022 3:00:00 PM,Brooklyn,Fort Greene Park,Black-and-White Warbler,Native,DOA,Birds,1
10/14/2022 2:30:00 PM,Bronx,Concrete Plant Park,Herring Gull,Native,Injured,Birds,1
10/15/2022 9:00:00 AM,Bronx,Van Cortlandt Park,Canada Goose,Native,Unhealthy,Birds,1
10/15/2022 11:45:00 AM,Manhattan,Inwood Hill Park,Black-capped Chickadee,Native,DOA,Birds,1
10/16/2022 1:30:00 PM,Brooklyn,Marine Park,Fancy Dove,Domestic,Healthy,"Birds, Domestic",1
10/16/2022 2:00:00 PM,Staten Island,Franklin D. Roosevelt Boardwalk and Beach,Herring Gull,Native,Injured,Birds,0
10/16/2022 5:25:00 PM,Bronx,Soundview Park,Chicken,Domestic,Unhealthy,"Domestic, Birds",1
10/16/2022 5:29:00 PM,Queens,Forest Park,Chicken,Domestic,DOA,"Domestic, Birds",2
10/18/2022 12:00:00 PM,Brooklyn,Bushwick Inlet Park,Rock Dove,Native,DOA,Birds,1
10/20/2022 10:30:00 AM,Staten Island,Blue Heron Park,Diamond Dove,Exotic,Healthy,Birds,1
10/20/2022 12:30:00 PM,Brooklyn,Sarsfield Playground,Rock Dove,Native,DOA,Birds,1
10/20/2022 1:00:00 PM,Bronx,Pelham Bay Park,Canada Goose,Native,Unhealthy,Birds,1
10/20/2022 4:30:00 PM,Brooklyn,Prospect Park,Canada Goose,Native,Unhealthy,Birds,1
10/21/2022 1:00:00 PM,Manhattan,Theodore Roosevelt Park,Red-tailed Hawk,Native,Injured,Raptors,1
10/23/2022 1:30:00 PM,Bronx,Pelham Bay Park,Rock Dove,Domestic,Unhealthy,Birds,1
10/23/2022 2:30:00 PM,Brooklyn,Prospect Park,Canada Goose,Native,Unhealthy,Birds,1
10/27/2022 5:45:00 PM,Manhattan,Central Park,Red-Shouldered Hawk,Native,Injured,Raptors,1
10/28/2022 4:00:00 PM,Manhattan,Central Park,Song Sparrow,Native,Injured,Birds,1
10/29/2022 9:00:00 AM,Brooklyn,Fort Greene Park,American Woodcock,Native,Injured,Birds,1
10/29/2022 9:15:00 AM,Brooklyn,Fort Greene Park,Dark-eyed Junco,Native,Injured,Birds,1
10/29/2022 11:00:00 AM,Brooklyn,Shore Park and Parkway,Red-tailed Hawk,Native,DOA,Raptors,1
10/29/2022 1:00:00 PM,Brooklyn,Prospect Park,Canada Goose,Native,Unhealthy,Birds,1
10/29/2022 2:20:00 PM,Queens,Paul Raimonda Playground,Great Blue Heron,Native,Injured,Birds,1
10/30/2022 2:30:00 PM,Bronx,Crotona Park,Blue Jay,Native,DOA,Birds,1
10/30/2022 3:45:00 PM,Brooklyn,Prospect Park,Chukar,Domestic,Unhealthy,"Domestic, Birds",1
11/02/2022 10:40:00 AM,Staten Island,Ocean Breeze Park,Mallard Duck,Native,Injured,Birds,0
11/02/2022 3:15:00 PM,Manhattan,Hudson River Park,Canada Goose,Native,Injured,Birds,0
11/03/2022 10:00:00 AM,Queens,Murray Playground,Green Heron,Native,Injured,Birds,0
11/03/2022 12:00:00 PM,Queens,Sobelsohn Playground,White-throated sparrow,Native,Injured,Birds,1
11/04/2022 4:40:00 PM,Staten Island,Franklin D. Roosevelt Boardwalk and Beach,Ring-billed gull,Native,Injured,Birds,1
11/06/2022 3:25:00 PM,Manhattan,Harlem River Park,Red-tailed Hawk,Native,Injured,Raptors,0
11/07/2022 9:10:00 AM,Queens,Rockaway Beach and Boardwalk,Northern Gannet,Native,Injured,Birds,0
11/08/2022 7:30:00 AM,Manhattan,Riverside Park,Domestic Duck,Domestic,Healthy,Birds,0
11/08/2022 11:00:00 AM,Manhattan,Central Park,Tufted Titmouse,Native,Healthy,Birds,2
11/09/2022 9:00:00 AM,Manhattan,Bryant Park,American Woodcock,Native,Injured,Birds,1
11/09/2022 3:00:00 PM,Queens,Kissena Park,Domestic Duck,Domestic,Healthy,"Domestic, Birds",1
11/09/2022 4:00:00 PM,Brooklyn,Shore Parkway,Chicken,Domestic,Healthy,Birds,0
11/10/2022 5:00:00 PM,Brooklyn,Prospect Park,Mallard Duck,Native,Injured,Birds,0
11/11/2022 8:00:00 AM,Manhattan,J. Hood Wright Park,American Woodcock,Native,Injured,Birds,1
11/12/2022 2:45:00 PM,Queens,Astoria Park,Red-tailed Hawk,Native,Injured,Birds,1
11/12/2022 4:00:00 PM,Bronx,Givan Square,Chicken,Domestic,,"Domestic, Birds",2
11/16/2022 12:30:00 PM,Manhattan,Riverside Park,Canada Goose,Native,Unhealthy,Birds,1
11/16/2022 1:30:00 PM,Staten Island,Willowbrook Park,Canada Goose,Native,Injured,Birds,0
11/18/2022 10:00:00 AM,Manhattan,Riverside Park,Duck (Unknown),Native,Injured,Birds,0
11/18/2022 10:00:00 AM,Brooklyn,Prospect Park,Domestic Duck,Domestic,Healthy,"Birds, Domestic",6
